,Unnamed: 0.1,phylum_name,feature_name,coef,coef_sd,lower_95,upper_95,count,significant,permutation_importance,lower_90,upper_90,t-statistic,p-value
223,223,Firmicutes,Aminoacyl-tRNA synthetases!!!Glycolysis,0.0104213306788682,0.0736899359201512,,,1,False,0.0,-0.0070505605657217,0.0278932219234582,0.9999999999999989,0.322223405950676
224,224,Firmicutes,Pyridoxal phosphate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
225,225,Firmicutes,Urea cycle!!!RNA polymerase,-0.0516236391904068,0.1535433675129425,,,8,True,0.0,-0.0880287871256846,-0.0152184912551291,-2.377401637878452,0.021382566236625912
226,226,Firmicutes,Cysteine biosynthesis!!!TCA cycle,0.0,0.0,,,0,False,0.0,,,,
227,227,Firmicutes,Arginine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
228,228,Firmicutes,Pyrimidine salvage!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
229,229,Firmicutes,Riboflavin/FAD biosynthesis!!!Riboflavin/FAD biosynthesis,0.0,0.0,,,0,False,0.0,,,,
230,230,Firmicutes,Fatty acid biosynthesis!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
231,231,Firmicutes,Phospholipid biosynthesis!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
232,232,Firmicutes,NADH dehydrogenase!!!Na+-translocating Fd:NADH oxidoreductase!!!2Fe2S,0.0,0.0,,,0,False,0.0,,,,
233,233,Firmicutes,Purine salvage,0.0,0.0,,,0,False,0.0,,,,
234,234,Firmicutes,Ubiquinone biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
235,235,Firmicutes,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
236,236,Firmicutes,Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
237,237,Firmicutes,Folate biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
238,238,Firmicutes,Glycolysis,0.0,0.0,,,0,False,0.0,,,,
239,239,Firmicutes,Translation factors,0.0,0.0,,,0,False,0.0,,,,
240,240,Firmicutes,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
241,241,Firmicutes,Translation factors!!!Mureine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
242,242,Firmicutes,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,-0.0241659065025641,0.170878763614832,,,1,False,0.0,-0.0646812786033548,0.0163494655982264,-0.9999999999999976,0.32222340595067667
243,243,Firmicutes,Riboflavin/FAD biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
244,244,Firmicutes,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
245,245,Firmicutes,Lysine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
246,246,Firmicutes,Pyrimidine salvage!!!Thymidylate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
247,247,Firmicutes,Serine biosynthesis!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
248,248,Firmicutes,Fatty acid biosynthesis!!!Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
249,249,Firmicutes,Pyrimidine salvagetRNA modification!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
250,250,Firmicutes,Phospholipid biosynthesis!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
251,251,Firmicutes,Ribosome 30S subunit!!!Ribosome 30S subunit,0.0,0.0,,,0,False,0.0,,,,
252,252,Firmicutes,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
253,253,Firmicutes,RNA polymerase!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
254,254,Firmicutes,Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
255,255,Firmicutes,Photosystem I,0.0,0.0,,,0,False,0.0,,,,
256,256,Firmicutes,tRNA modification!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
257,257,Firmicutes,tRNA modification!!!Pyrimidine salvagetRNA modification,0.0,0.0,,,0,False,0.0,,,,
258,258,Firmicutes,Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
259,259,Firmicutes,Mureine biosynthesis!!!Mureine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
260,260,Firmicutes,Glutamine biosynthesis!!!Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
261,261,Firmicutes,Pentose phosphate pathway!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
262,262,Firmicutes,Lipoate biosynthesis!!!Lipoate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
263,263,Firmicutes,Aminoacyl-tRNA synthetases!!!Aminoacyl-tRNA synthetases,0.0,0.0,,,0,False,0.0,,,,
264,264,Firmicutes,tRNA modification!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
265,265,Firmicutes,FoF1-type ATP synthase!!!FoF1-type ATP synthase,0.0,0.0,,,0,False,0.0,,,,
266,266,Firmicutes,Threonine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
267,267,Firmicutes,Serine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
268,268,Firmicutes,Cysteine biosynthesis!!!Na+-translocating Fd:NADH oxidoreductase,0.0,0.0,,,0,False,0.0,,,,
269,269,Firmicutes,Gluconeogenesis,0.0,0.0,,,0,False,0.0,,,,
270,270,Firmicutes,Cysteine biosynthesis!!!Biotin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
271,271,Firmicutes,Thiamine biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
272,272,Firmicutes,Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
273,273,Firmicutes,Fatty acid biosynthesis!!!Cysteine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
274,274,Firmicutes,Fatty acid biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
275,275,Firmicutes,Heme biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
276,276,Firmicutes,Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
277,277,Firmicutes,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
278,278,Firmicutes,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
279,279,Firmicutes,Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
280,280,Firmicutes,Urea cycle,0.0044211907418027,0.0312625395444792,,,1,False,0.0,-0.0029911605396897,0.0118335420232952,0.9999999999999847,0.3222234059506829
281,281,Firmicutes,Fatty acid biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
282,282,Firmicutes,Aromatic amino acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
283,283,Firmicutes,"Histidine biosynthesis, Purine biosynthesis",0.0,0.0,,,0,False,0.0,,,,
284,284,Firmicutes,Biotin biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
285,285,Firmicutes,TCA cycle!!!TCA cycle,0.0,0.0,,,0,False,0.0,,,,
286,286,Firmicutes,Cobalamine/B12 biosynthesis!!!Heme biosynthesis!!!Heme biosynthesis,-0.0007218554242535,0.0051042886552597,,,1,False,0.0,-0.0019320827796189,0.0004883719311118,-0.9999999999999454,0.32222340595070176
287,287,Firmicutes,Purine biosynthesis!!!Arginine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
288,288,Firmicutes,Na+-translocating NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
289,289,Firmicutes,Menaquinone biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
290,290,Firmicutes,23S rRNA modification!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
291,291,Firmicutes,Biotin biosynthesis!!!Menaquinone biosynthesis,0.0742231747464352,0.3407483559658069,,,3,False,-0.0051000000000001,-0.0065682948466243,0.1550146443394949,1.5402483758326635,0.1299334824251353
292,292,Firmicutes,Purine biosynthesis!!!Pyrimidine biosynthesis,-0.779705893421525,0.8268498150301854,,,29,True,-0.0131999999999999,-0.9757520680235872,-0.5836597188194628,-6.667901649701022,2.1695916275224567e-08
293,293,Firmicutes,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Lysine biosynthesis,-0.0395170071053099,0.1997891917839796,,,2,False,-0.0142999999999998,-0.0868870446430907,0.0078530304324708,-1.3986113786662928,0.16822720471018884
294,294,Firmicutes,Serine biosynthesis!!!Glycine cleavage,0.0257078189124722,0.1607363993289758,,,2,False,-0.0166,-0.0124027975924184,0.0638184354173629,1.1309307137905948,0.2635892993597661
295,295,Firmicutes,Pyrimidine degradation!!!tRNA modification,-0.9538643406298472,0.631500375425216,,,44,True,-0.0186999999999999,-1.1035931433839,-0.8041355378757944,-10.680657840262425,2.1619983694803978e-14
296,296,Firmicutes,Glutamine biosynthesis!!!NADH dehydrogenase!!!2Fe2S,-0.0073335720742938,0.0507011914176469,,,2,False,-0.0240999999999998,-0.0193548296769623,0.0046876855283745,-1.0227804118718502,0.3114348144454562
297,297,Firmicutes,Heme biosynthesis!!!Menaquinone biosynthesis,0.967155535053284,1.0237262698288447,,,31,True,-0.0654,0.7244299331466586,1.2098811369599092,6.6803232216813,2.0755184231263062e-08
298,298,Firmicutes,Menaquinone biosynthesis!!!Ubiquinone biosynthesis,0.5821671870895752,0.8688650951245783,,,30,True,-0.2096999999999999,0.3761591853363038,0.7881751888428464,4.737839833654647,1.889003767021223e-05
299,0,Actinobacteriota,Cysteine biosynthesis!!!Glutamine biosynthesis!!!Biotin biosynthesis,4.101872438245974,1.084607920133957,,,50,True,0.3816555555555554,3.8447117909068935,4.359033085585054,26.742030579010507,6.927168877889494e-31
300,1,Actinobacteriota,Ribosome 30S subunit,-0.948591850142279,0.7486001727836551,,,40,True,0.0910518518518519,-1.126085026669531,-0.771098673615027,-8.960133248696787,6.760607750821467e-12
301,2,Actinobacteriota,Pyruvate oxidation!!!Menaquinone biosynthesis,-1.8888951203868545,1.123481449762633,,,45,True,0.0825740740740742,-2.1552726855246087,-1.6225175552491005,-11.888496680189233,4.762947065984989e-16
302,3,Actinobacteriota,Serine biosynthesis!!!Serine biosynthesis,1.2522138350902687,1.0893131857774982,,,40,True,0.0613148148148149,0.993937568792177,1.5104901013883605,8.128506161944165,1.2161382868245484e-10
303,4,Actinobacteriota,Folate biosynthesis!!!Mureine biosynthesis,-5.399135081462323,1.3971314728212385,,,50,True,0.0601481481481483,-5.730395094688244,-5.067875068236403,-27.32573922291614,2.566662762979311e-31
304,5,Actinobacteriota,Cobalamine/B12 biosynthesis!!!2Fe2S,-1.4150633351131636,0.8129975366024315,,,47,True,0.0524222222222223,-1.6078251331018203,-1.222301537124507,-12.307551191957419,1.3245148068592103e-16
305,6,Actinobacteriota,Glutamine biosynthesis!!!NADH dehydrogenase!!!2Fe2S,-1.1951298289901058,0.9993493096413564,,,42,True,0.0491555555555555,-1.4320756511757795,-0.958184006804432,-8.4563465279273,3.86413807566925e-11
306,7,Actinobacteriota,Purine biosynthesis,0.7315912329909924,0.938383230685158,,,27,True,0.0459666666666667,0.5091004742794678,0.954081991702517,5.512812942392879,1.3053116419958562e-06
307,8,Actinobacteriota,Purine biosynthesis!!!tRNA modification,1.714193913326285,0.7772826150923857,,,50,True,0.0450851851851852,1.5299001268325594,1.8984876998200104,15.594304013060318,1.2418527135404553e-20
308,9,Actinobacteriota,Lipid A biosynthesis!!!Cysteine biosynthesis,0.225072656035325,0.4551287371878719,,,14,True,0.0385,0.1171615865094858,0.3329837255611642,3.4968216317342797,0.0010109026616045562
309,10,Actinobacteriota,Menaquinone biosynthesis!!!Fatty acid biosynthesis,0.3150015031096909,0.5926960439277186,,,18,True,0.0247074074074075,0.1744732112704248,0.4555297949489569,3.758076356588297,0.00045617898303558995
310,11,Actinobacteriota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Lysine biosynthesis,-0.0758505297297205,0.2379055461714217,,,10,True,0.018225925925926,-0.1322579587400527,-0.0194431007193883,-2.2544419325908094,0.028672831774875583
311,12,Actinobacteriota,Heme biosynthesis!!!Fatty acid biosynthesis,0.3031254031086619,0.555186101859004,,,21,True,0.0176296296296298,0.1714907223199685,0.4347600838973552,3.860723951308047,0.00033135657516871343
312,13,Actinobacteriota,Ubiquinone biosynthesis!!!NADH dehydrogenase,0.341756501046625,0.5079086656764877,,,26,True,0.0165666666666668,0.2213313051487725,0.4621816969444774,4.757909359211055,1.765076336213858e-05
313,14,Actinobacteriota,Glycolysis,-0.2476850139318128,0.3761016067336807,,,26,True,0.0136629629629629,-0.3368587428503294,-0.1585112850132963,-4.656713766008625,2.4829556796917955e-05
314,15,Actinobacteriota,Heme biosynthesis!!!NADH dehydrogenase,0.0941877756165366,0.3608887112629512,,,5,True,0.0107074074074076,0.0086210257496495,0.1797545254834237,1.8454668368610516,0.07101657006497096
315,16,Actinobacteriota,Methionine biosynthesis,0.904435676520574,0.7186919228086767,,,41,True,0.0103703703703705,0.7340337490811899,1.0748376039599576,8.898563900863415,8.354843112603743e-12
316,17,Actinobacteriota,Methionine biosynthesis!!!Biotin biosynthesis,0.5282799945758684,0.6722044052300974,,,30,True,0.009125925925926,0.3689002622466011,0.6876597269051355,5.557094889937858,1.1175618914035852e-06
317,18,Actinobacteriota,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Biotin biosynthesis!!!Lysine biosynthesis,-0.0962307681989307,0.3915092804929685,,,5,True,0.0087888888888888,-0.1890576581209539,-0.0034038782769075,-1.7380285000287947,0.08848716732319653
318,19,Actinobacteriota,NAD biosynthesis!!!Cobalamine/B12 biosynthesis,-0.6619835291105634,0.7222971991388536,,,33,True,0.0077777777777779,-0.8332402679317321,-0.4907267902893946,-6.480615500460995,4.232183122514411e-08
319,20,Actinobacteriota,Glutamine biosynthesis!!!Purine biosynthesis,0.2209564564483044,0.3660165585309134,,,22,True,0.0067925925925927,0.1341738934766022,0.3077390194200066,4.268654110312614,8.982869276115246e-05
320,21,Actinobacteriota,Cysteine biosynthesis!!!Biotin biosynthesis,-0.1731662998471336,0.3812523490734754,,,11,True,0.0064814814814816,-0.2635612702943076,-0.0827713293999596,-3.211706503381912,0.0023324398610954844
321,22,Actinobacteriota,"Isoleucine, leucine, valine biosynthesis",-0.0207330937345774,0.1003796249294545,,,4,False,0.0060407407407408,-0.0445331129372073,0.0030669254680523,-1.4605066700537304,0.1505335815415096
322,23,Actinobacteriota,Gluconeogenesis,-0.05074747107204,0.1393601581606258,,,8,True,0.0056777777777778,-0.0837897786382958,-0.0177051635057843,-2.574902425250412,0.01309768737188317
323,24,Actinobacteriota,Cysteine biosynthesis!!!TCA cycle,0.7463290478088422,0.710800623164983,,,39,True,0.0048222222222222,0.5777981483114895,0.914859947306195,7.424505740474564,1.4633117962403853e-09
324,25,Actinobacteriota,Cysteine biosynthesis,-0.0476517247616858,0.1981794421121595,,,6,True,0.0047962962962963,-0.0946400904897974,-0.0006633590335743,-1.7002196269759087,0.0954294801580069
325,26,Actinobacteriota,NADH dehydrogenase!!!NADH dehydrogenase!!!NADH dehydrogenase!!!2Fe2S,0.1814484935660305,0.4707591167486957,,,9,True,0.0029037037037037,0.0698314594686615,0.2930655276633994,2.7254588529852253,0.008879802653139153
326,27,Actinobacteriota,16S rRNA modification,0.2170976774057345,0.4888006914143109,,,12,True,0.0027740740740741,0.1012029841341148,0.332992370677354,3.1405692047871345,0.0028571010759221352
327,28,Actinobacteriota,NADH dehydrogenase!!!2Fe2S,-0.1664187524621614,0.4692989919611759,,,11,True,0.0022037037037037,-0.2776895908250312,-0.0551479140992917,-2.507480953471446,0.015522967040867445
328,29,Actinobacteriota,Urea cycle,-0.0560617012651803,0.2409648349375256,,,4,False,0.0016074074074075,-0.1131944879507462,0.0010710854203856,-1.6451200914748092,0.10634595140983523
329,30,Actinobacteriota,Purine biosynthesis!!!Pyrimidine biosynthesis,0.0124964160765685,0.074871410690132,,,5,False,0.0012444444444445,-0.0052556029552365,0.0302484351083735,1.1801968824710278,0.24361970416057682
330,31,Actinobacteriota,A/V-type ATP synthase,-0.0631041807318211,0.2225422643504899,,,5,True,0.0006740740740742,-0.1158689740717116,-0.0103393873919306,-2.0050750470668492,0.05049539297344282
331,32,Actinobacteriota,Pyrimidine salvage!!!Thymidylate biosynthesis,-0.0084108481674205,0.0452023152438967,,,2,False,0.0005962962962963,-0.0191283216742616,0.0023066253394204,-1.3157219365033535,0.19439029628691384
332,33,Actinobacteriota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Pyrimidine degradation,-0.1564484448315444,0.318444132300707,,,17,True,0.0004666666666667,-0.2319515807423235,-0.0809453089207654,-3.4739455064604723,0.0010824416372479811
333,34,Actinobacteriota,Phospholipid biosynthesis!!!NAD biosynthesis,-0.1517137459273352,0.2923020730089581,,,19,True,0.000362962962963,-0.2210185969413818,-0.0824088949132887,-3.670101188134371,0.0005981225059337478
334,35,Actinobacteriota,"Isoleucine, leucine, valine biosynthesis!!!Aromatic amino acid biosynthesis",-0.2285047314787172,0.4726966105645304,,,17,True,0.000311111111111,-0.3405811455553822,-0.1164283174020522,-3.4182018984406133,0.0012775130898708838
335,36,Actinobacteriota,Phospholipid biosynthesis!!!Serine biosynthesis,0.0020600485933654,0.0145667432994252,,,1,False,2.592592592594774e-05,-0.0013937277132281,0.005513824899959,0.9999999999999746,0.32222340595068777
336,37,Actinobacteriota,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
337,38,Actinobacteriota,Thiamine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
338,39,Actinobacteriota,Molybdopterin biosynthesis,0.0,0.0,,,0,False,0.0,,,,
339,40,Actinobacteriota,RNA polymerase!!!Ribosome 50S subunit,0.0,0.0,,,0,False,0.0,,,,
340,41,Actinobacteriota,Isoprenoid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
341,42,Actinobacteriota,Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
342,43,Actinobacteriota,Fatty acid biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
343,44,Actinobacteriota,Heme biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
344,45,Actinobacteriota,Glutamine biosynthesis!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
345,46,Actinobacteriota,NADH dehydrogenase!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
346,47,Actinobacteriota,Methionine biosynthesis!!!Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
347,48,Actinobacteriota,Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
348,49,Actinobacteriota,Thiamine biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
349,50,Actinobacteriota,Cysteine biosynthesis!!!Urea cycle,0.0,0.0,,,0,False,0.0,,,,
350,51,Actinobacteriota,Glycolysis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
351,52,Actinobacteriota,"TCA cycle, glyoxylate bypass",0.0,0.0,,,0,False,0.0,,,,
352,53,Actinobacteriota,Menaquinone biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
353,54,Actinobacteriota,Glycolysis!!!Pentose phosphate pathway,0.0,0.0,,,0,False,0.0,,,,
354,55,Actinobacteriota,Phospholipid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
355,56,Actinobacteriota,Methionine biosynthesis!!!Lysine biosynthesis!!!Methionine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
356,57,Actinobacteriota,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
357,58,Actinobacteriota,Pyrimidine biosynthesis!!!Pyrimidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
358,59,Actinobacteriota,Pyrimidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
359,60,Actinobacteriota,Molybdopterin biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
360,61,Actinobacteriota,Methionine biosynthesis!!!Lysine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
361,62,Actinobacteriota,Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
362,63,Actinobacteriota,Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
363,64,Actinobacteriota,23S rRNA modification!!!23S rRNA modification,0.0,0.0,,,0,False,0.0,,,,
364,65,Actinobacteriota,Glutamine biosynthesis!!!Pyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
365,66,Actinobacteriota,Phospholipid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
366,67,Actinobacteriota,FoF1-type ATP synthase,0.0,0.0,,,0,False,0.0,,,,
367,68,Actinobacteriota,Lipoate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
368,69,Actinobacteriota,Aminoacyl-tRNA synthetases!!!Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
369,70,Actinobacteriota,Menaquinone biosynthesis!!!Lipid A biosynthesis!!!Cysteine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
370,71,Actinobacteriota,Thiamine biosynthesis!!!Thiamine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
371,72,Actinobacteriota,tRNA modification,0.0,0.0,,,0,False,0.0,,,,
372,73,Actinobacteriota,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation,-0.0335949507819994,0.138884558161388,,,4,True,0.0,-0.066524493540431,-0.0006654080235678,-1.710428994127325,0.09351194239501988
373,74,Actinobacteriota,Arginine biosynthesis!!!Biotin biosynthesis,0.0032294791593462,0.0228358661327433,,,1,False,0.0,-0.0021849070056741,0.0086438653243666,0.9999999999999996,0.32222340595067567
374,75,Actinobacteriota,Pantothenate/CoA biosynthesis,0.0,0.0,,,0,False,0.0,,,,
375,76,Actinobacteriota,Urea cycle!!!Glycine cleavagePyruvate oxidation,0.0,0.0,,,0,False,0.0,,,,
376,77,Actinobacteriota,Histidine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
377,78,Actinobacteriota,Heme biosynthesis!!!Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
378,79,Actinobacteriota,tRNA modification!!!Purine salvage,0.0,0.0,,,0,False,0.0,,,,
379,80,Actinobacteriota,Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
380,81,Actinobacteriota,NADH dehydrogenase!!!tRNA modification,0.0,0.0,,,0,False,0.0,,,,
381,82,Actinobacteriota,Cysteine biosynthesis!!!Proline biosynthesis,0.0,0.0,,,0,False,0.0,,,,
382,83,Actinobacteriota,Pentose phosphate pathway!!!Non-phosphorylated Entner-Doudoroff pathway,0.0,0.0,,,0,False,0.0,,,,
383,84,Actinobacteriota,Menaquinone biosynthesis!!!Pyrimidine degradation,0.0,0.0,,,0,False,0.0,,,,
384,85,Actinobacteriota,Pyruvate oxidation!!!Pyruvate oxidation!!!Pyruvate oxidation!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
385,86,Actinobacteriota,Fatty acid biosynthesis!!!Menaquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
386,87,Actinobacteriota,Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Fatty acid biosynthesis!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
387,88,Actinobacteriota,Lipid A biosynthesis!!!Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
388,89,Actinobacteriota,Ubiquinone biosynthesis!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
389,90,Actinobacteriota,Cobalamine/B12 biosynthesis,0.0,0.0,,,0,False,0.0,,,,
390,91,Actinobacteriota,RNA polymerase,0.0,0.0,,,0,False,0.0,,,,
391,92,Actinobacteriota,TCA cycle,0.0,0.0,,,0,False,0.0,,,,
392,93,Actinobacteriota,16S rRNA modification!!!Isoprenoid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
393,94,Actinobacteriota,Purine biosynthesis!!!Purine biosynthesis!!!Purine biosynthesis,0.0,0.0,,,0,False,0.0,,,,
394,95,Actinobacteriota,Arginine biosynthesis!!!Biotin biosynthesis!!!Proline degradation,0.0,0.0,,,0,False,0.0,,,,
395,96,Actinobacteriota,Fatty acid biosynthesis!!!Menaquinone biosynthesis!!!Menaquinone biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
396,97,Actinobacteriota,Fatty acid biosynthesis!!!Ubiquinone biosynthesis,0.0,0.0,,,0,False,0.0,,,,
397,98,Actinobacteriota,Pyrimidine salvage!!!Pyrimidine salvage,0.0,0.0,,,0,False,0.0,,,,
398,99,Actinobacteriota,Glutamine biosynthesis!!!NADH dehydrogenase,0.0,0.0,,,0,False,0.0,,,,
399,100,Actinobacteriota,Fatty acid biosynthesis!!!Fatty acid biosynthesis,0.0,0.0,,,0,False,0.0,,,,
400,101,Actinobacteriota,2Fe2S,0.0,0.0,,,0,False,0.0,,,,
401,102,Actinobacteriota,Fatty acid biosynthesis!!!Lipid A biosynthesis,0.0,0.0,,,0,False,0.0,,,,
402,103,Actinobacteriota,Thymidylate biosynthesis,0.0,0.0,,,0,False,0.0,,,,
403,104,Actinobacteriota,Glycolysis!!!Glycolysis,0.0,0.0,,,0,False,0.0,,,,
404,105,Actinobacteriota,Cysteine biosynthesis!!!Heme biosynthesis,0.0,0.0,,,0,False,0.0,,,,
